time,open,high,low,close,px_volume,px_vwap,px_vwap_anchor
1782095100,4189,4190.27,4186.71,4188.92,2159,4174.833428186988,0
1782095400,4188.93,4194.88,4187.18,4194.82,3102,4175.198704574219,0
1782095700,4194.86,4200.3,4193.15,4196.25,2866,4175.603898331999,0
1782096000,4196.24,4196.24,4190.43,4191.85,2828,4175.920483675072,0
1782096300,4191.83,4192.38,4187.64,4191.02,2939,4176.190699930744,0
1782096600,4191.14,4191.6,4188.25,4189,2620,4176.411203377505,0
1782096900,4188.99,4190.56,4187.68,4188.56,2426,4176.598781717215,0
1782097200,4188.54,4190,4186.61,4188.84,2889,4176.807070126161,0
1782097500,4188.84,4189.92,4182.08,4182.73,2678,4176.93660555917,0
1782097800,4182.74,4185.97,4178.38,4178.38,2936,4177.005045241656,0
1782098100,4178.39,4181.07,4173.95,4176.21,2789,4177.006198252176,0
1782098400,4176.21,4179.63,4173.74,4178.84,2472,4177.011785210225,0
1782098700,4178.84,4180.93,4177.78,4180.12,2425,4177.047154220532,0
1782099000,4180.12,4180.72,4177.87,4179.87,1988,4177.074077984851,0
1782099300,4179.88,4179.96,4176.08,4176.11,1601,4177.07680245419,0
1782099600,4176.12,4176.73,4175.15,4175.67,1437,4177.067177821333,0
1782099900,4175.66,4178.78,4174.88,4177.35,1775,4177.066565067246,0
1782100200,4177.33,4177.57,4174.71,4175.41,1635,4177.056313086107,0
1782100500,4175.42,4176.41,4170.73,4171.62,2249,4177.00704779356,0
1782100800,4171.57,4175.28,4170.7,4174.05,2176,4176.965308740222,0
1782101100,4173.97,4178.35,4173.65,4177.7,1860,4176.961464155717,0
1782101400,4177.7,4178.37,4176.21,4176.35,1771,4176.961602486046,0
1782101700,4176.35,4177.7,4175.44,4176.23,1897,4176.9567286080155,0
1782102000,4176.23,4178.89,4175.86,4176.41,1822,4176.957615989082,0
1782102300,4176.41,4177.49,4174.44,4176.42,1919,4176.949557998911,0
1782102600,4176.43,4177.69,4175.89,4176.27,1702,4176.946752767283,0
1782102900,4176.38,4178.91,4175.21,4177.92,1852,4176.950386475325,0
1782103200,4177.91,4178.23,4174.73,4176.79,1557,4176.947603847139,0
1782103500,4176.79,4179.98,4176.23,4178.96,1937,4176.961080283684,0
1782103800,4178.96,4180.26,4178.09,4178.15,1734,4176.976609775192,0
1782104100,4178.14,4182.21,4177.43,4181.83,1557,4177.002583606349,0
1782104400,4181.82,4182.21,4180.35,4181.74,2064,4177.045584008074,0
1782104700,4181.75,4184.67,4179.42,4183.72,2223,4177.103076093817,0
1782105000,4183.71,4186.42,4182.56,4185.45,2148,4177.179348168966,0
1782105300,4185.45,4188.04,4184.54,4186.55,2172,4177.27047511522,0
1782105600,4186.55,4188.89,4186.5,4188.86,1932,4177.364938314589,0
1782105900,4188.86,4194.24,4187.62,4194.04,2224,4177.510319555183,0
1782106200,4194.06,4196.81,4189.44,4191.35,3175,4177.720862436804,0
1782106500,4191.34,4198.12,4191.17,4196.68,3046,4177.954392608982,0
1782106800,4196.74,4198.6,4192.23,4193.22,2792,4178.15538235235,0
1782107100,4193.22,4194.06,4190.36,4193.48,2719,4178.32282051282,0
1782107400,4193.48,4196.81,4192.07,4195.96,2432,4178.493022181807,0
1782107700,4195.97,4197.07,4193.37,4193.8,2724,4178.677300643882,0
1782108000,4193.8,4196.44,4191.26,4191.63,2881,4178.84831431838,0
1782108300,4191.59,4197.13,4191.47,4196.74,2721,4179.028321544924,0
1782108600,4196.73,4198.46,4193.41,4194.57,2640,4179.2030978298035,0
1782108900,4194.52,4200.03,4193.91,4197.67,2771,4179.4016008686385,0
1782109200,4197.67,4200.65,4195.78,4200.54,2640,4179.605265785527,0
1782109500,4200.54,4200.83,4196.1,4196.7,2675,4179.7957493891,0
1782109800,4196.66,4199.04,4194.92,4198.79,2706,4179.981380435411,0
1782110100,4198.77,4200.11,4197.36,4198.49,2328,4180.1475290781,0
1782110400,4198.5,4202.57,4197.27,4202.23,2213,4180.319834935338,0
1782110700,4202.23,4204.7,4201.51,4202.53,2366,4180.5206456625665,0
1782111000,4202.51,4207.35,4202.51,4204.27,2332,4180.730710586617,0
1782111300,4204.26,4205.74,4197.21,4197.67,2648,4180.920886673894,0
1782111600,4197.87,4201.11,4197.37,4198.82,2626,4181.095236406532,0
1782111900,4198.82,4201.35,4197.54,4199.91,2230,4181.244728950361,0
1782112200,4199.9,4200.97,4198.54,4199.53,2379,4181.402253490268,0
1782112500,4199.49,4201.89,4198.8,4200.76,2104,4181.5453678809545,0
1782112800,4200.72,4200.89,4197.05,4197.15,2284,4181.681193743627,0
1782113100,4197.17,4198.7,4197.09,4197.68,2158,4181.803436761965,0
1782113400,4197.68,4199.78,4193.86,4198.87,2368,4181.93282535937,0
1782113700,4198.89,4198.89,4194.81,4194.88,2179,4182.04015721967,0
1782114000,4194.88,4195.97,4192.46,4194.47,1978,4182.123350932686,0
1782114300,4194.45,4195.17,4192.3,4195.06,2046,4182.2073653364405,0
1782114600,4195.06,4196.13,4190.42,4191.22,2166,4182.283418047571,0
1782114900,4191.24,4192.54,4188.86,4190.47,2148,4182.343563282838,0
1782115200,4190.41,4193.02,4188.72,4192.07,2427,4182.415712019538,0
1782115500,4192.06,4194.78,4191.29,4191.85,2321,4182.494135304719,0
1782115800,4191.86,4191.93,4189.16,4190.04,2388,4182.555854886377,0
1782116100,4190.02,4191.88,4189.29,4190.8,2122,4182.611828793099,0
1782116400,4190.8,4195.36,4190.55,4192.02,2509,4182.693120219197,0
1782116700,4192.03,4193.16,4189.65,4191.77,2570,4182.765840607332,0
1782117000,4191.79,4191.87,4189.16,4191.31,2265,4182.823567021785,0
1782117300,4191.33,4194.34,4190.65,4191.01,2362,4182.891982153454,0
1782117600,4191.01,4193.71,4190.54,4193.66,1812,4182.947399725069,0
1782117900,4193.66,4194.58,4192.7,4194.5,1892,4183.012210134076,0
1782118200,4194.5,4197.76,4192.26,4195.59,2066,4183.090289073786,0
1782118500,4195.6,4197.7,4194.73,4197.44,1938,4183.171107019599,0
1782118800,4197.46,4202.68,4196.05,4202.25,2279,4183.290744841121,0
1782119100,4202.25,4209.48,4201.51,4208.49,2735,4183.483317017364,0
1782119400,4208.51,4209.52,4203.22,4205.31,2319,4183.640780827656,0
1782119700,4205.31,4207.6,4204.43,4207.19,2101,4183.784007518002,0
1782120000,4207.19,4209.27,4205.13,4205.87,2267,4183.938902715774,0
1782120300,4205.89,4206.64,4203.08,4204.08,1975,4184.059559574922,0
1782120600,4204.08,4209.98,4201.47,4208.22,2446,4184.2211013811175,0
1782120900,4208.23,4209.62,4204.55,4208.58,2142,4184.367088069066,0
1782121200,4208.58,4210.01,4206.57,4206.88,1916,4184.497450062857,0
1782121500,4206.89,4207.99,4204.39,4207.52,1986,4184.62425606072,0
1782121800,4207.48,4209.88,4206.47,4208.73,1724,4184.7417051079665,0
1782122100,4208.74,4210.05,4207.98,4208.25,1682,4184.8570998385185,0
1782122400,4208.25,4210.1,4207.96,4208.92,1839,4184.983222667701,0
1782122700,4208.92,4211.65,4208.17,4210.63,2201,4185.139639136442,0
1782123000,4210.63,4214.2,4208.96,4212.99,2340,4185.316287637364,0
1782123300,4212.98,4212.98,4210.24,4210.32,1960,4185.4577171867095,0
1782123600,4210.3,4211.2,4208.17,4211.19,1867,4185.585857838443,0
1782123900,4211.21,4214.19,4209.26,4210.05,1878,4185.7185022608655,0
1782124200,4210.05,4210.95,4209.14,4210.1,1853,4185.842423289289,0
1782124500,4210.1,4211.73,4209.1,4209.2,1625,4185.949825928812,0
1782124800,4209.2,4210.57,4208.33,4208.6,1670,4186.055378570294,0
