time,open,high,low,close,px_fib_active,px_fib_dir,px_fib_origin,px_fib_e1_price,px_fib_e2_price,px_fib_e3_price,px_fib_e4_price,px_fib_100_price,px_fib_tp1_price,px_fib_tp2_price,px_fib_tp3_price,px_fib_e1_touch,px_fib_e2_touch,px_fib_e3_touch,px_fib_e4_touch,px_fib_100_touch,px_fib_tp1_touch,px_fib_tp2_touch,px_fib_tp3_touch,px_fib_reset_active,px_fibo_half_reached,px_sniper_active,px_sniper_dir,px_sniper_created,px_sniper_confirmed,px_sniper_zone_active,px_sniper_top,px_sniper_bot,px_macro_active,px_macro_dir,px_macro_locked,px_macro_visible,px_macro_new_cycle,px_macro_extended,px_macro_top,px_macro_bot,px_macro_e1_price,px_macro_e2_price,px_macro_e3_price,px_macro_e4_price,px_macro_ll_price,px_macro_tp1_price,px_macro_tp2_price,px_macro_hh_price,px_macro_e1_touch,px_macro_e2_touch,px_macro_e3_touch,px_macro_e4_touch,px_macro_ll_touch,px_macro_tp1_touch,px_macro_tp2_touch,px_macro_hh_touch,px_ifib_active,px_ifib_dir,px_ifib_reset_active,px_ifib_e1_touch,px_ifib_e2_touch,px_ifib_e3_touch,px_ifib_e4_touch,px_ifib_100_touch,px_ifib_tp1_touch,px_ifib_tp2_touch,px_ifib_tp3_touch
1765275300,4204.4,4208.38,4204.33,4204.58,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765276200,4204.54,4205.94,4201.31,4203.83,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765277100,4203.75,4205.21,4201.94,4203.97,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765278000,4203.98,4204.83,4202.04,4202.34,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765278900,4202.39,4205.55,4201.22,4203.94,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765279800,4203.94,4206.51,4203.09,4204.91,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765280700,4204.92,4206.4,4202.55,4203.12,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765281600,4203.11,4205.26,4200.89,4201.72,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765282500,4201.72,4203.25,4198.56,4202.32,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765283400,4202.32,4203.51,4201.23,4202.02,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765284300,4202.02,4207.56,4201.54,4204.28,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765285200,4204.35,4208.27,4203.12,4205.19,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765286100,4205.2,4207.46,4198.47,4202.08,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765287000,4202.07,4202.67,4195.79,4200.69,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765287900,4200.74,4203.39,4198.98,4201.39,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765288800,4201.37,4202.07,4189.73,4192.21,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765289700,4192.2,4194.51,4189.58,4193.54,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765290600,4193.57,4206.5,4192.79,4205.92,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765291500,4205.94,4210.37,4202.29,4204.83,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765292400,4204.93,4204.93,4190.06,4195.28,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765293300,4195.3,4208.67,4195.05,4206.44,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765294200,4206.41,4208.54,4202.7,4205.07,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765295100,4205.1,4216.38,4198.78,4212.63,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1765296000,4212.62,4220.41,4210.19,4218.52,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765296900,4218.54,4219.95,4210.29,4213.59,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765297800,4213.58,4220.54,4213.48,4219.18,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765298700,4219.27,4221.32,4211.68,4212.31,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765299600,4212.32,4216.29,4209.99,4211.59,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765300500,4211.6,4211.65,4205.12,4207.83,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765301400,4207.82,4209.17,4204.36,4207.23,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765302300,4207.25,4208.83,4201.68,4203.08,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1765303200,4203.07,4206.39,4201.4,4206.32,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1765304100,4206.29,4208.23,4205.14,4207.28,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765305000,4207.29,4208.76,4204.17,4205.63,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765305900,4205.63,4209.83,4204.77,4209.04,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1765306800,4209.04,4212.45,4208.57,4211,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765307700,4211.01,4211.41,4207.77,4208.39,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765308600,4208.39,4210.28,4207.42,4209.29,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765309500,4209.27,4214.46,4207.24,4212.6,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765310400,4212.6,4216.09,4212.11,4214.61,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765311300,4214.64,4214.76,4209.03,4210.76,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765312200,4210.76,4212.01,4209.42,4210.26,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765313100,4210.28,4213.8,4210.28,4212.22,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765314000,4212.12,4213.01,4211.02,4211.37,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765314900,4211.37,4211.97,4209.03,4210.21,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765315800,4210.2,4210.5,4208.5,4208.78,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765316700,4208.77,4209.93,4207.29,4208.53,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765321200,4207.45,4210.91,4205.62,4208.47,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765322100,4208.47,4210.96,4207.88,4210.43,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765323000,4210.52,4211.8,4209.51,4211.61,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765323900,4211.62,4213.1,4209.91,4210.8,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765324800,4210.8,4212.66,4207.72,4209.24,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765325700,4209.25,4209.82,4207.22,4209.1,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765326600,4209.09,4209.65,4207.12,4207.7,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765327500,4207.63,4209.67,4207.52,4208.45,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765328400,4208.44,4215.32,4207,4214.97,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765329300,4214.97,4218.09,4212.79,4216.86,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765330200,4216.87,4218,4211.87,4212.55,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765331100,4212.5,4216.62,4212.16,4213.86,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765332000,4213.87,4217.81,4213.08,4215.18,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765332900,4215.18,4215.18,4211.61,4213.57,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765333800,4213.67,4218.86,4213.24,4217.71,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765334700,4217.7,4217.87,4215.55,4217.1,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765335600,4217.08,4217.2,4210.08,4210.12,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765336500,4210.12,4211.09,4207.96,4208.42,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765337400,4208.34,4210.17,4206.49,4207.13,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765338300,4207.15,4208.55,4203.78,4206.41,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765339200,4206.4,4208.36,4205.72,4208.35,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765340100,4208.35,4209.15,4205.64,4206.81,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765341000,4206.81,4209.72,4205.62,4207.81,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765341900,4207.82,4207.97,4205.51,4207.07,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1765342800,4207.08,4207.33,4203.31,4203.67,1,-1,0,4225.248860000001,4232.74754,4240.24622,4249.173220000001,4259.35,4214.715,4204.18114,4170.08,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,4227.1932400000005,4217.26,0,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
