time,open,high,low,close,px_fib_active,px_fib_dir,px_fib_origin,px_fib_e1_price,px_fib_e2_price,px_fib_e3_price,px_fib_e4_price,px_fib_100_price,px_fib_tp1_price,px_fib_tp2_price,px_fib_tp3_price,px_fib_e1_touch,px_fib_e2_touch,px_fib_e3_touch,px_fib_e4_touch,px_fib_100_touch,px_fib_tp1_touch,px_fib_tp2_touch,px_fib_tp3_touch,px_fib_reset_active,px_fibo_half_reached,px_sniper_active,px_sniper_dir,px_sniper_created,px_sniper_confirmed,px_sniper_zone_active,px_sniper_top,px_sniper_bot,px_macro_active,px_macro_dir,px_macro_locked,px_macro_visible,px_macro_new_cycle,px_macro_extended,px_macro_top,px_macro_bot,px_macro_e1_price,px_macro_e2_price,px_macro_e3_price,px_macro_e4_price,px_macro_ll_price,px_macro_tp1_price,px_macro_tp2_price,px_macro_hh_price,px_macro_e1_touch,px_macro_e2_touch,px_macro_e3_touch,px_macro_e4_touch,px_macro_ll_touch,px_macro_tp1_touch,px_macro_tp2_touch,px_macro_hh_touch,px_ifib_active,px_ifib_dir,px_ifib_reset_active,px_ifib_e1_touch,px_ifib_e2_touch,px_ifib_e3_touch,px_ifib_e4_touch,px_ifib_100_touch,px_ifib_tp1_touch,px_ifib_tp2_touch,px_ifib_tp3_touch
1783097700,4175.2,4176.45,4173.71,4174.95,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
1783288800,4177.76,4186.8,4173.41,4180.55,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,1,1,0,0,0
1783289100,4180.55,4185.86,4178.77,4179.85,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
1783289400,4179.93,4182.76,4179.3,4181.19,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
1783289700,4181.22,4182.02,4177.41,4177.75,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
1783290000,4177.69,4182.57,4177.62,4182.2,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
1783290300,4182.21,4185.75,4180.72,4184.8,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
1783290600,4184.81,4188.1,4182.97,4186.58,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783290900,4186.58,4191.53,4185.99,4190.68,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783291200,4190.68,4190.88,4186.64,4188.8,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783291500,4188.8,4189.98,4184.15,4184.36,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783291800,4184.35,4187.43,4183.3,4185.87,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783292100,4185.84,4189.89,4185,4188.3,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783292400,4188.29,4191.5,4188.23,4189.53,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783292700,4189.53,4191.02,4188.74,4189.6,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783293000,4189.6,4190.44,4186.87,4187.52,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783293300,4187.5,4189.98,4186.69,4187.98,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783293600,4187.97,4191.21,4187.94,4189.7,1,1,0,4136.7091,4128.724899999999,4120.740699999999,4111.235699999999,4100.4,4147.924999999999,4159.140899999999,4195.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4122.225,4117.0743,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1783293900,4189.7,4201.8,4189.36,4200.44,1,1,1,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4175.445,4170.723819999999,0,,1,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783294200,4200.44,4201.5,4193.62,4194.99,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783294500,4195,4198.75,4193.51,4197.77,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783294800,4197.79,4198.92,4196.41,4196.47,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783295100,4196.46,4197.29,4177.58,4181.93,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783295400,4181.96,4184.04,4180.39,4182.75,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783295700,4182.75,4185.45,4181.88,4183.19,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783296000,4183.16,4185.39,4170.45,4175.45,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783296300,4175.41,4178.8,4171.19,4176.6,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783296600,4176.61,4177.52,4173.64,4174.88,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783296900,4174.88,4181.61,4174.71,4178.26,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783297200,4178.26,4179.2,4175.66,4177.22,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783297500,4177.22,4178.32,4171.14,4174.59,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783297800,4174.59,4182.47,4174.17,4181.14,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783298100,4181.15,4184.94,4178.61,4184.76,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783298400,4184.74,4187.52,4183.2,4185.95,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783298700,4185.95,4189.01,4183.16,4185.34,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783299000,4185.34,4185.69,4181.9,4183.63,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783299300,4183.63,4188.31,4174.91,4179.72,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783299600,4179.51,4192.74,4172.61,4187.29,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783299900,4187.28,4187.39,4176.28,4181.09,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783300200,4181.04,4189.37,4180.24,4188.85,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783300500,4188.85,4192.87,4184.36,4188.8,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783300800,4188.74,4190.6,4180.68,4184.44,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783301100,4184.39,4189.79,4183.46,4189.55,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783301400,4189.56,4197.88,4187.58,4197.87,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783301700,4197.83,4200.45,4191.88,4196.46,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783302000,4196.46,4200.54,4195.14,4198.25,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783302300,4198.26,4202.88,4194.31,4194.62,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783302600,4194.61,4195.23,4190.47,4191.04,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783302900,4191.05,4194.37,4185.08,4186.05,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783303200,4186.07,4187.85,4182.99,4185.34,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783303500,4185.33,4185.6,4178.54,4180.94,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783303800,4180.93,4181.97,4177.08,4180.94,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783304100,4180.96,4184.25,4178.68,4183.77,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783304400,4183.76,4186.1,4175.84,4178.53,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783304700,4178.52,4180.22,4176.69,4177.69,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783305000,4177.7,4178.69,4172.6,4175.03,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783305300,4175.02,4175.98,4168.61,4173.24,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1783305600,4173.27,4175.72,4171.38,4172.44,1,1,0,4173.14952,4169.255279999999,4165.36104,4160.725039999999,4155.44,4178.62,4184.09048,4201.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4175.445,4170.723819999999,0,,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
